Date,TGT
2/10/16,68.76
2/11/16,68.05
2/14/16,69.95
2/15/16,69.95
2/16/16,71.5
2/17/16,72.1
2/18/16,72.53
2/21/16,72.32
2/22/16,72.47
2/23/16,73.99
2/24/16,76.94
2/25/16,78.67
2/28/16,78.43
2/29/16,78.45
3/1/16,80.96
3/2/16,81.1
3/3/16,79.71
3/6/16,81.13
3/7/16,80.82
3/8/16,80.53
3/9/16,81.21
3/10/16,81.5
3/13/16,81.87
3/14/16,81.77
3/15/16,81.65
3/16/16,82.39
3/17/16,83.02
3/20/16,82.71
3/21/16,82.2
3/22/16,81.7
3/23/16,81.5
3/24/16,82.04
3/27/16,82.04
3/28/16,82.8
3/29/16,82.97
3/30/16,83.6
3/31/16,82.28
4/3/16,82.76
4/4/16,82.3
4/5/16,82.1
4/6/16,82.17
4/7/16,81.57
4/10/16,80.88
4/11/16,79.77
4/12/16,80.78
4/13/16,81.56
4/14/16,81.78
4/17/16,82.6
4/18/16,83.42
4/19/16,83.98
4/20/16,82.87
4/21/16,82.75
4/24/16,82.33
4/25/16,82.6
4/26/16,82.6
4/27/16,83.29
4/28/16,81.33
5/1/16,79.5
5/2/16,80.12
5/3/16,79.99
5/4/16,79.71
5/5/16,78.13
5/8/16,78.74
5/9/16,79.93
5/10/16,80.05
5/11/16,75.7
5/12/16,75.6
5/15/16,73.88
5/16/16,74.61
5/17/16,73.61
5/18/16,68
5/19/16,67.06
5/22/16,68.66
5/23/16,67.93
5/24/16,68.69
5/25/16,69.28
5/26/16,68.91
5/29/16,68.9
5/30/16,68.9
5/31/16,68.78
6/1/16,68.41
6/2/16,68.32
6/5/16,68.65
6/6/16,68.81
6/7/16,68.24
6/8/16,68.62
6/9/16,67.69
6/12/16,67.88
6/13/16,66.89
6/14/16,66.74
6/15/16,67.27
6/16/16,66.98
6/19/16,67.5
6/20/16,67.99
6/21/16,68.3
6/22/16,68.86
6/23/16,69.78
6/26/16,69.35
6/27/16,69.45
6/28/16,69.74
6/29/16,70
6/30/16,69.82
7/3/16,70.05
7/4/16,70.05
7/5/16,69.74
7/6/16,70.51
7/7/16,70.09
7/10/16,71.31
7/11/16,72.54
7/12/16,73.52
7/13/16,73.17
7/14/16,73.49
7/17/16,73.04
7/18/16,73.96
7/19/16,73.95
7/20/16,74.48
7/21/16,74.34
7/24/16,74.92
7/25/16,76.3
7/26/16,76.22
7/27/16,75.25
7/28/16,74.79
7/31/16,75.33
8/1/16,75.51
8/2/16,73.89
8/3/16,74.1
8/4/16,74.14
8/7/16,74.94
8/8/16,75
8/9/16,72.61
8/10/16,73.05
8/11/16,74.01
8/14/16,75.81
8/15/16,75.53
8/16/16,75.48
8/17/16,70.63
8/18/16,70.3
8/21/16,70.12
8/22/16,70.39
8/23/16,71.05
8/24/16,71.73
8/25/16,70.81
8/28/16,70.35
8/29/16,71.05
8/30/16,70.39
8/31/16,70.19
9/1/16,70.58
9/4/16,70.81
9/5/16,70.81
9/6/16,70.1
9/7/16,70.3
9/8/16,69.46
9/11/16,69
9/12/16,69.3
9/13/16,68.94
9/14/16,68.2
9/15/16,69.21
9/18/16,69.23
9/19/16,68.89
9/20/16,68.62
9/21/16,69.47
9/22/16,68.56
9/25/16,68.77
9/26/16,67.22
9/27/16,68.29
9/28/16,67.82
9/29/16,67.72
10/2/16,68.68
10/3/16,68.68
10/4/16,68.65
10/5/16,67.74
10/6/16,68.41
10/9/16,69.04
10/10/16,68.86
10/11/16,68.39
10/12/16,67.86
10/13/16,67.89
10/16/16,68.11
10/17/16,67.24
10/18/16,67.36
10/19/16,67.53
10/20/16,67.71
10/23/16,68.23
10/24/16,68.26
10/25/16,67.95
10/26/16,68.59
10/27/16,67.62
10/30/16,68.83
10/31/16,68.73
11/1/16,67.78
11/2/16,68.26
11/3/16,66.67
11/6/16,66.53
11/7/16,67.53
11/8/16,67.05
11/9/16,68.81
11/10/16,70.54
11/13/16,71.35
11/14/16,72.17
11/15/16,71.44
11/16/16,76.03
11/17/16,76.13
11/20/16,76.19
11/21/16,76.51
11/22/16,77.87
11/23/16,78.48
11/24/16,78.48
11/27/16,78.61
11/28/16,77.72
11/29/16,78.41
11/30/16,77.24
12/1/16,77.82
12/4/16,77.94
12/5/16,76.98
12/6/16,76.77
12/7/16,76.97
12/8/16,77.84
12/11/16,77.39
12/12/16,76.74
12/13/16,77.67
12/14/16,77.19
12/15/16,76.98
12/18/16,76.75
12/19/16,77.04
12/20/16,77.65
12/21/16,77.13
12/22/16,73.74
12/25/16,73.5
12/26/16,73.5
12/27/16,73.7
12/28/16,72.83
12/29/16,72.62
1/1/17,72.23
1/2/17,72.23
1/3/17,72.75
1/4/17,73.81
1/5/17,72.56
1/8/17,71.44
1/9/17,71.43
1/10/17,71.43
1/11/17,71.61
1/12/17,71.25
1/15/17,70.19
1/16/17,70.19
1/17/17,70.94
1/18/17,66.85
1/19/17,65.39
1/22/17,64.1
1/23/17,63.85
1/24/17,64.41
1/25/17,65
1/26/17,64.17
1/29/17,63.7
1/30/17,64.12
1/31/17,64.48
2/1/17,63.67
2/2/17,63.68
2/5/17,63.75
2/6/17,63.42
2/7/17,63.57
2/8/17,64.77
2/9/17,66.41
2/12/17,65.73
2/13/17,64.81
2/14/17,65.65
2/15/17,65.75
2/16/17,65.2
2/19/17,65.79
2/20/17,65.79
2/21/17,66.21
2/22/17,65.94
2/23/17,64.98
2/26/17,66.51
2/27/17,66.91
2/28/17,58.77
3/1/17,57.83
3/2/17,57.95
3/5/17,57.35
3/6/17,56.1
3/7/17,55.14
3/8/17,55.02
3/9/17,55.2
3/12/17,55.36
3/13/17,55.19
3/14/17,54.75
3/15/17,54.57
3/16/17,54.59
3/19/17,54.29
3/20/17,54.37
3/21/17,53.39
3/22/17,53.58
3/23/17,53.14
3/26/17,53.12
3/27/17,53.33
3/28/17,53.6
3/29/17,55.15
3/30/17,55.25
4/2/17,55.19
4/3/17,54.03
4/4/17,53.43
4/5/17,52.75
4/6/17,53.57
4/9/17,53.24
4/10/17,53.79
4/11/17,53.71
4/12/17,53.4
4/13/17,53.39
4/16/17,53.39
4/17/17,53.68
4/18/17,53.6
4/19/17,53.89
4/20/17,54.64
4/23/17,54.78
4/24/17,54.82
4/25/17,55.15
4/26/17,55.98
4/27/17,56.09
4/30/17,55.85
5/1/17,55.77
5/2/17,56.16
5/3/17,57.34
5/4/17,57.29
5/7/17,57.32
5/8/17,57.3
5/9/17,58.08
5/10/17,58.41
5/11/17,56.06
5/14/17,55.8
5/15/17,55.35
5/16/17,54.53
5/17/17,55.04
5/18/17,55.83
5/21/17,55.99
5/22/17,55.46
5/23/17,54.49
5/24/17,54.13
5/25/17,54.2
5/28/17,54.4
5/29/17,54.4
5/30/17,54.94
5/31/17,55.15
6/1/17,55.66
6/4/17,55.52
6/5/17,55.63
6/6/17,54.58
6/7/17,54.47
6/8/17,54.63
6/11/17,56.9
6/12/17,57.87
6/13/17,57.38
6/14/17,57.86
6/15/17,55.46
6/18/17,52.61
6/19/17,51.71
6/20/17,50.91
6/21/17,50.52
6/22/17,50.63
6/25/17,50.76
6/26/17,51.48
6/27/17,52.07
6/28/17,52.06
6/29/17,52.09
7/2/17,52.29
7/3/17,52.65
7/4/17,52.65
7/5/17,52.16
7/6/17,51.44
7/9/17,51.07
7/10/17,50.18
7/11/17,50.41
7/12/17,50.87
7/13/17,53.31
7/16/17,53.23
7/17/17,53.73
7/18/17,53.73
7/19/17,54.1
7/20/17,54.58
7/23/17,54.84
7/24/17,54.05
7/25/17,55.1
7/26/17,54.96
7/27/17,56.05
7/30/17,56.11
7/31/17,56.67
8/1/17,56.86
8/2/17,56.8
8/3/17,57.04
8/6/17,57.58
8/7/17,57.88
8/8/17,58.74
8/9/17,57.87
8/10/17,55.64
8/13/17,55.65
8/14/17,55.79
8/15/17,54.35
8/16/17,56.31
8/17/17,56.12
8/20/17,55.65
8/21/17,56.56
8/22/17,56.54
8/23/17,56.46
8/24/17,54.21
8/27/17,55.01
8/28/17,54.44
8/29/17,54.55
8/30/17,54.32
8/31/17,54.53
9/3/17,56.22
9/4/17,56.22
9/5/17,57.35
9/6/17,58.02
9/7/17,58.42
9/10/17,57.27
9/11/17,57.29
9/12/17,57.89
9/13/17,59.51
9/14/17,59.47
9/17/17,59.96
9/18/17,59.09
9/19/17,59.35
9/20/17,59.26
9/21/17,58.33
9/24/17,58.99
9/25/17,58.55
9/26/17,58.59
9/27/17,58.87
9/28/17,58.91
10/1/17,59.01
10/2/17,58.89
10/3/17,58.58
10/4/17,58.66
10/5/17,58.38
10/8/17,57.12
10/9/17,56.25
10/10/17,57.6
10/11/17,59.15
10/12/17,60.19
10/15/17,60.85
10/16/17,60.15
10/17/17,60.17
10/18/17,60.03
10/19/17,60.43
10/22/17,61.76
10/23/17,62.58
10/24/17,62.93
10/25/17,61.92
10/26/17,62.01
10/29/17,60.26
10/30/17,59.55
10/31/17,59.04
11/1/17,58.86
11/2/17,59.79
11/5/17,59.36
11/6/17,59.29
11/7/17,57.89
11/8/17,58.37
11/9/17,59.9
11/12/17,61.4
11/13/17,60.4
11/14/17,60.09
11/15/17,54.16
11/16/17,55.1
11/19/17,58.14
11/20/17,57.88
11/21/17,57.25
11/22/17,57.49
11/23/17,57.49
11/26/17,55.88
11/27/17,55.84
11/28/17,56.62
11/29/17,61.68
11/30/17,59.9
12/3/17,59.51
12/4/17,62.56
12/5/17,62.2
12/6/17,60.72
12/7/17,61.09
12/10/17,61.37
12/11/17,61.76
12/12/17,61.02
12/13/17,62.67
12/14/17,61.94
12/17/17,62.61
12/18/17,64.08
12/19/17,64.06
12/20/17,64.48
12/21/17,65.22
12/24/17,65.39
12/25/17,65.39
12/26/17,65.82
12/27/17,65.14
12/28/17,64.82
12/31/17,65.25
1/1/18,65.25
1/2/18,67.63
1/3/18,67.17
1/4/18,65.85
1/7/18,66.55
1/8/18,67.18
1/9/18,69.14
1/10/18,70.73
1/11/18,74
1/14/18,76.8
1/15/18,76.8
1/16/18,74.96
1/17/18,76.82
1/18/18,77.9
1/21/18,78.1
1/22/18,78.58
1/23/18,78.12
1/24/18,76.89
1/25/18,76.3
1/28/18,76.95
1/29/18,76.8
1/30/18,75.1
1/31/18,75.22
2/1/18,74.97
2/4/18,72.95
2/5/18,70.77
2/6/18,72.71
2/7/18,73.25
2/8/18,71.11
2/11/18,72.45
2/12/18,71.88
2/13/18,73.88
2/14/18,75.35
2/15/18,76.04
2/18/18,75.7
2/19/18,75.7
2/20/18,72.86
2/21/18,72.96
2/22/18,75.03
2/25/18,75.41
2/26/18,76.9
2/27/18,75.57
2/28/18,75.41
3/1/18,74.13
3/4/18,75.15
3/5/18,75.14
3/6/18,71.79
3/7/18,71.43
3/8/18,69.75
3/11/18,70.49
3/12/18,70.67
3/13/18,71.17
3/14/18,70.65
3/15/18,70.63
3/18/18,70.99
3/19/18,70.34
3/20/18,71.56
3/21/18,70.14
3/22/18,68.89
3/25/18,67.88
3/26/18,70.28
3/27/18,68.51
3/28/18,69.18
3/29/18,69.43
4/1/18,69.43
4/2/18,68.98
4/3/18,69.53
4/4/18,71.86
4/5/18,72.44
4/8/18,72.29
4/9/18,71.48
4/10/18,72.79
4/11/18,72.82
4/12/18,72.43
4/15/18,71.52
4/16/18,72
4/17/18,72.45
4/18/18,72.53
4/19/18,70.98
4/22/18,70.32
4/23/18,70.95
4/24/18,70.53
4/25/18,71.14
4/26/18,71.88
4/29/18,72.85
4/30/18,72.6
5/1/18,71.07
5/2/18,71.45
5/3/18,71.15
5/6/18,71.05
5/7/18,69.33
5/8/18,69.42
5/9/18,69.93
5/10/18,70.24
5/13/18,70.25
5/14/18,72.9
5/15/18,73.08
5/16/18,75.23
5/17/18,75.83
5/20/18,75.94
5/21/18,76.87
5/22/18,75.47
5/23/18,71.17
5/24/18,70.94
5/27/18,71.21
5/28/18,71.21
5/29/18,71.7
5/30/18,73.47
5/31/18,72.89
6/3/18,72.8
6/4/18,76.35
6/5/18,78.5
6/6/18,77.9
6/7/18,78.35
6/10/18,78.02
6/11/18,79.06
6/12/18,79.07
6/13/18,78.02
6/14/18,77.22
6/17/18,77.25
6/18/18,77.12
6/19/18,76.57
6/20/18,75.39
6/21/18,76.14
6/24/18,76.04
6/25/18,76.84
6/26/18,76.33
6/27/18,76.87
6/28/18,75.6
7/1/18,76.12
7/2/18,75.77
7/3/18,76.63
7/4/18,76.63
7/5/18,76.55
7/8/18,76.79
7/9/18,77.76
7/10/18,78.3
7/11/18,77.58
7/12/18,76.5
7/15/18,77.72
7/16/18,77.21
7/17/18,77.27
7/18/18,76.85
7/19/18,78.46
7/22/18,77.76
7/23/18,78.69
7/24/18,79.36
7/25/18,79.99
7/26/18,79.86
7/29/18,80.13
7/30/18,81.21
7/31/18,80.68
8/1/18,78.95
8/2/18,80.76
8/5/18,81.45
8/6/18,81.61
8/7/18,82.24
8/8/18,82.39
8/9/18,82.62
8/12/18,82.71
8/13/18,82.06
8/14/18,82.68
8/15/18,80.69
8/16/18,82.07
8/19/18,83.04
8/20/18,83.32
8/21/18,83.27
8/22/18,85.94
8/23/18,86.71
8/26/18,87.31
8/27/18,86.6
8/28/18,86.7
8/29/18,87.63
8/30/18,87.31
9/2/18,87.5
9/3/18,87.5
9/4/18,88.95
9/5/18,88.6
9/6/18,88.88
9/9/18,88.74
9/10/18,89.26
9/11/18,88.8
9/12/18,88.65
9/13/18,88.08
9/16/18,87.94
9/17/18,87.28
9/18/18,87.68
9/19/18,87.16
9/20/18,87.38
9/23/18,87.31
9/24/18,87.24
9/25/18,87.31
9/26/18,87.89
9/27/18,87.51
9/30/18,88.21
10/1/18,88.47
10/2/18,86.62
10/3/18,85.97
10/4/18,84.84
10/7/18,84.52
10/8/18,85.4
10/9/18,85.66
10/10/18,85.2
10/11/18,82.8
10/14/18,84.61
10/15/18,84.6
10/16/18,85.81
10/17/18,84.42
10/18/18,83.36
10/21/18,82.02
10/22/18,83.23
10/23/18,82.67
10/24/18,82.27
10/25/18,83.83
10/28/18,81.94
10/29/18,84.1
10/30/18,85.77
10/31/18,83.63
11/1/18,84.23
11/4/18,84.41
11/5/18,85.35
11/6/18,85.59
11/7/18,86.76
11/8/18,87.6
11/11/18,86.94
11/12/18,85.47
11/13/18,84.32
11/14/18,83.13
11/15/18,80.76
11/18/18,79.68
11/19/18,77.79
11/20/18,69.03
11/21/18,69.26
11/22/18,69.26
11/25/18,67.35
11/26/18,69.25
11/27/18,71.38
11/28/18,71.88
11/29/18,71.17
12/2/18,70.96
12/3/18,72.34
12/4/18,69.31
12/5/18,69.31
12/6/18,69.54
12/9/18,67.81
12/10/18,68.32
12/11/18,66.78
12/12/18,67.79
12/13/18,66.68
12/16/18,67.17
12/17/18,64.32
12/18/18,65.31
12/19/18,62.83
12/20/18,61.7
12/23/18,61.13
12/24/18,61.55
12/25/18,61.55
12/26/18,65.11
12/27/18,64.71
12/30/18,64.96
12/31/18,66.09
1/1/19,66.09
1/2/19,66.44
1/3/19,65.53
1/6/19,66.43
1/7/19,69.68
1/8/19,69.61
1/9/19,70.29
1/10/19,68.29
1/13/19,69.61
1/14/19,68.84
1/15/19,68.21
1/16/19,67.85
1/17/19,69.37
1/20/19,70.68
1/21/19,70.68
1/22/19,70.28
1/23/19,70.32
1/24/19,70.61
1/27/19,72.39
1/28/19,72.12
1/29/19,71.7
1/30/19,72.33
1/31/19,73
2/3/19,71.17
2/4/19,72.44
2/5/19,72.77
2/6/19,72.51
2/7/19,71.86
2/10/19,70.88
2/11/19,70.15
2/12/19,70.41
2/13/19,72.57
2/14/19,72.18
2/17/19,72.84
2/18/19,72.84
2/19/19,73.3
2/20/19,72.71
2/21/19,72.03
2/24/19,72.25
2/25/19,73.1
2/26/19,72.29
2/27/19,73.02
2/28/19,72.64
3/3/19,72.94
3/4/19,72.67
3/5/19,76
3/6/19,76.9
3/7/19,76.17
3/10/19,75.81
3/11/19,76.27
3/12/19,76.18
3/13/19,77.12
3/14/19,76.49
3/17/19,76.66
3/18/19,77.88
3/19/19,78.46
3/20/19,77.54
3/21/19,79.49
3/24/19,78.32
3/25/19,78.53
3/26/19,79.63
3/27/19,79.82
3/28/19,80.32
3/31/19,80.26
4/1/19,79.97
4/2/19,79.46
4/3/19,79.31
4/4/19,81.38
4/7/19,80.94
4/8/19,81.93
4/9/19,80.66
4/10/19,80.75
4/11/19,80.45
4/14/19,80.73
4/15/19,81.98
4/16/19,81.97
4/17/19,82.68
4/18/19,83.26
4/21/19,83.26
4/22/19,82.02
4/23/19,82.16
4/24/19,82.88
4/25/19,81.74
4/28/19,77.12
4/29/19,77.8
4/30/19,77.42
5/1/19,75.67
5/2/19,76.42
5/5/19,75.94
5/6/19,75.98
5/7/19,75.04
5/8/19,75.41
5/9/19,75.11
5/12/19,74.64
5/13/19,71.68
5/14/19,71.26
5/15/19,70.81
5/16/19,70.78
5/19/19,70.89
5/20/19,72.08
5/21/19,71.96
5/22/19,77.56
5/23/19,79.4
5/26/19,81.57
5/27/19,81.57
5/28/19,80.77
5/29/19,79.64
5/30/19,80.39
6/2/19,80.45
6/3/19,82.95
6/4/19,85.85
6/5/19,85.49
6/6/19,85.7
6/9/19,86.85
6/10/19,87.55
6/11/19,87.85
6/12/19,88.26
6/13/19,88.3
6/16/19,87.79
6/17/19,87.14
6/18/19,86.47
6/19/19,86.16
6/20/19,86.21
6/23/19,87.6
6/24/19,86.72
6/25/19,85.7
6/26/19,85.59
6/27/19,85.87
6/30/19,86.61
7/1/19,86.94
7/2/19,87.04
7/3/19,87.9
7/4/19,87.9
7/7/19,88.64
7/8/19,88.91
7/9/19,87.8
7/10/19,85.85
7/11/19,86.47
7/14/19,87.53
7/15/19,86.8
7/16/19,88.31
7/17/19,87.86
7/18/19,88.5
7/21/19,88.01
7/22/19,87.22
7/23/19,88.54
7/24/19,89.09
7/25/19,87.97
7/28/19,87.06
7/29/19,87.23
7/30/19,86.88
7/31/19,86.4
8/1/19,82.62
8/4/19,81.52
8/5/19,80.79
8/6/19,82.77
8/7/19,83.01
8/8/19,83.8
8/11/19,82.41
8/12/19,82.03
8/13/19,84.24
8/14/19,81.89
8/15/19,82.56
8/18/19,84.21
8/19/19,86.58
8/20/19,85.53
8/21/19,103
8/22/19,106.32
8/25/19,103.49
8/26/19,104.77
8/27/19,104.7
8/28/19,106.4
8/29/19,107.93
9/1/19,107.04
9/2/19,107.04
9/3/19,106.71
9/4/19,107.36
9/5/19,108.54
9/8/19,109.85
9/9/19,107.95
9/10/19,108.83
9/11/19,108.97
9/12/19,108.94
9/15/19,107.99
9/16/19,106.96
9/17/19,107.28
9/18/19,106.97
9/19/19,107.87
9/22/19,106.67
9/23/19,108.78
9/24/19,107.45
9/25/19,106.8
9/26/19,106.29
9/29/19,106.12
9/30/19,106.91
10/1/19,105.94
10/2/19,105.16
10/3/19,106.62
10/6/19,109.1
10/7/19,107.95
10/8/19,108.52
10/9/19,110.36
10/10/19,110.57
10/13/19,111.83
10/14/19,111.15
10/15/19,111.89
10/16/19,112.19
10/17/19,113.23
10/20/19,112.81
10/21/19,113.68
10/22/19,113.19
10/23/19,111.36
10/24/19,110.25
10/27/19,109.02
10/28/19,109.72
10/29/19,108.15
10/30/19,107.93
10/31/19,106.91
11/3/19,107.82
11/4/19,108.77
11/5/19,110.06
11/6/19,110.51
11/7/19,110.59
11/10/19,110.15
11/11/19,110.45
11/12/19,108.35
11/13/19,108.58
11/14/19,111.11
11/17/19,113.21
11/18/19,111.96
11/19/19,110.85
11/20/19,126.43
11/21/19,127.65
11/24/19,127.02
11/25/19,125.19
11/26/19,126.89
11/27/19,125.9
11/28/19,125.9
12/1/19,125.01
12/2/19,123.98
12/3/19,124.04
12/4/19,124.52
12/5/19,124.68
12/8/19,125.03
12/9/19,126.45
12/10/19,125.77
12/11/19,125.8
12/12/19,127.52
12/15/19,127.22
12/16/19,125.96
12/17/19,128.38
12/18/19,128.08
12/19/19,128.7
12/22/19,129.15
12/23/19,128.34
12/24/19,128.55
12/25/19,128.55
12/26/19,128.89
12/29/19,129.21
12/30/19,128.89
12/31/19,128.21
1/1/20,128.21
1/2/20,126.07
1/5/20,124.76
1/6/20,123.58
1/7/20,123.8
1/8/20,123.4
1/9/20,123.5
1/12/20,124.73
1/13/20,123.87
1/14/20,125.26
1/15/20,117
1/16/20,116.32
1/19/20,116.92
1/20/20,116.92
1/21/20,114.04
1/22/20,113.9
1/23/20,115.53
1/26/20,114.32
1/27/20,115.78
1/28/20,115.44
1/29/20,114.27
1/30/20,114.67
2/2/20,110.74
2/3/20,112.51
2/4/20,113.25
2/5/20,115.53
2/6/20,115.14
2/9/20,115.61
2/10/20,116.98
2/11/20,116.69
2/12/20,118.11
2/13/20,118.28
2/16/20,116.63
2/17/20,116.63
2/18/20,117.83
2/19/20,117.39
2/20/20,118.26
2/23/20,117.01
2/24/20,113.78
2/25/20,111.72
2/26/20,110.66
2/27/20,105.62
3/1/20,103
3/2/20,109.06
3/3/20,105.84
3/4/20,107.82
3/5/20,105.97
3/8/20,105.95
3/9/20,104.03
3/10/20,108.33
3/11/20,105.58
3/12/20,92.62
3/15/20,101.02
3/16/20,93.79
3/17/20,103.63
3/18/20,102.82
3/19/20,100.5
3/22/20,97.4
3/23/20,96.69
3/24/20,100.56
3/25/20,91.04
3/26/20,96.07
3/29/20,94.74
3/30/20,96.01
3/31/20,92.97
4/1/20,95.27
4/2/20,94.36
4/5/20,92.57
4/6/20,97.51
4/7/20,98.26
4/8/20,104.63
4/9/20,104.2
4/12/20,104.2
4/13/20,104.68
4/14/20,108.38
4/15/20,106.24
4/16/20,109.3
4/19/20,113.42
4/20/20,108.98
4/21/20,106.9
4/22/20,106.84
4/23/20,103.86
4/26/20,107.82
4/27/20,109.88
4/28/20,112
4/29/20,112.1
4/30/20,109.74
5/3/20,108.23
5/4/20,111.71
5/5/20,111.76
5/6/20,113.58
5/7/20,113.36
5/10/20,115.83
5/11/20,120.18
5/12/20,119.39
5/13/20,119.14
5/14/20,119.94
5/17/20,120.94
5/18/20,125.2
5/19/20,123.17
5/20/20,119.63
5/21/20,118.68
5/24/20,117.49
5/25/20,117.49
5/26/20,115.12
5/27/20,117.41
5/28/20,118.43
5/31/20,122.33
6/1/20,119.49
6/2/20,118.85
6/3/20,121.73
6/4/20,119.96
6/7/20,121.53
6/8/20,122.37
6/9/20,120.72
6/10/20,120
6/11/20,118.01
6/14/20,116.9
6/15/20,118.15
6/16/20,119.21
6/17/20,118.27
6/18/20,117.3
6/21/20,120.56
6/22/20,122.43
6/23/20,121.5
6/24/20,119.72
6/25/20,119.81
6/28/20,117.02
6/29/20,118.57
6/30/20,119.93
7/1/20,118.96
7/2/20,119.12
7/5/20,119.12
7/6/20,119.24
7/7/20,118.06
7/8/20,117.7
7/9/20,117.9
7/12/20,118.86
7/13/20,118.73
7/14/20,120.08
7/15/20,121.67
7/16/20,121.95
7/19/20,121.67
7/20/20,119.82
7/21/20,120.2
7/22/20,123.14
7/23/20,122.35
7/26/20,123.71
7/27/20,122.69
7/28/20,123.29
7/29/20,123.68
7/30/20,124.58
8/2/20,125.88
8/3/20,127.84
8/4/20,130.45
8/5/20,129.37
8/6/20,129.01
8/9/20,131.75
8/10/20,132.94
8/11/20,131.72
8/12/20,134.6
8/13/20,134.81
8/16/20,136.53
8/17/20,138.24
8/18/20,136.9
8/19/20,154.22
8/20/20,152.24
8/23/20,153.63
8/24/20,153.24
8/25/20,152.85
8/26/20,152.71
8/27/20,150.31
8/30/20,150.85
8/31/20,151.21
9/1/20,150.55
9/2/20,149.84
9/3/20,146.03
9/6/20,147.23
9/7/20,147.23
9/8/20,144
9/9/20,147.55
9/10/20,146.04
9/13/20,147.65
9/14/20,148.44
9/15/20,149.07
9/16/20,147.99
9/17/20,147.61
9/20/20,148.82
9/21/20,149.86
9/22/20,154.08
9/23/20,151.01
9/24/20,152
9/27/20,154.35
9/28/20,156.46
9/29/20,156.94
9/30/20,157.42
10/1/20,158.6
10/4/20,159.1
10/5/20,161.49
10/6/20,158.41
10/7/20,160.68
10/8/20,161.86
10/11/20,163.71
10/12/20,164.57
10/13/20,165.64
10/14/20,163.97
10/15/20,165.46
10/18/20,164.92
10/19/20,164.05
10/20/20,164.87
10/21/20,163.29
10/22/20,159.6
10/25/20,160.23
10/26/20,157.97
10/27/20,157.03
10/28/20,155.21
10/29/20,154.25
11/1/20,152.22
11/2/20,154.39
11/3/20,156.73
11/4/20,156.62
11/5/20,158.63
11/8/20,161.5
11/9/20,154.91
11/10/20,158.07
11/11/20,159.69
11/12/20,159.53
11/15/20,162.88
11/16/20,165.18
11/17/20,163.04
11/18/20,166.85
11/19/20,171.37
11/22/20,172.31
11/23/20,177.56
11/24/20,177.86
11/25/20,179.82
11/26/20,179.82
11/29/20,179.77
11/30/20,179.53
12/1/20,179.05
12/2/20,176.41
12/3/20,174.92
12/6/20,175.03
12/7/20,172.91
12/8/20,172.72
12/9/20,174.07
12/10/20,172.4
12/13/20,171.71
12/14/20,170.99
12/15/20,171.41
12/16/20,171.69
12/17/20,171.24
12/20/20,170.42
12/21/20,171.76
12/22/20,172.35
12/23/20,174.91
12/24/20,175.19
12/27/20,175.19
12/28/20,176.39
12/29/20,175.04
12/30/20,173.88
12/31/20,176.53
1/3/21,176.53
1/4/21,177.63
1/5/21,180.37
1/6/21,188.92
1/7/21,191.1
1/10/21,193.6
1/11/21,195.28
1/12/21,199.1
1/13/21,196.82
1/14/21,198.01
1/17/21,194.8
1/18/21,194.8
1/19/21,188.16
1/20/21,188.3
1/21/21,191.27
1/24/21,191.91
1/25/21,190.15
1/26/21,187.7
1/27/21,178.28
1/28/21,183.58
1/31/21,181.17
2/1/21,183.57
2/2/21,185.59
2/3/21,185.11
2/4/21,188.59
2/7/21,188.86
2/8/21,193.95
2/9/21,194.29
2/10/21,192.44
2/11/21,190.41
2/14/21,191.43
2/15/21,191.43
2/16/21,190.59
2/17/21,193.6
2/18/21,191.41
2/21/21,188.82
2/22/21,188.99
2/23/21,186.36
2/24/21,187.08
2/25/21,185.08
2/28/21,183.44
3/1/21,186.09
3/2/21,173.49
3/3/21,173.61
3/4/21,169.82
3/7/21,172.61
3/8/21,176.87
3/9/21,179.18
3/10/21,178.58
3/11/21,179.32
3/14/21,180.01
3/15/21,181.1
3/16/21,180.21
3/17/21,178.4
3/18/21,179.61
3/21/21,187.55
3/22/21,188.04
3/23/21,188.92
3/24/21,188.28
3/25/21,192.7
3/28/21,200.95
3/29/21,198.21
3/30/21,199.65
3/31/21,198.07
4/1/21,200.72
4/4/21,200.72
4/5/21,205.35
4/6/21,205.43
4/7/21,204.45
4/8/21,203.46
4/11/21,205.36
4/12/21,205.1
4/13/21,204.94
4/14/21,205.71
4/15/21,205.76
4/18/21,208.55
4/19/21,208.65
4/20/21,207.27
4/21/21,206.77
4/22/21,205.57
4/25/21,206.01
4/26/21,203.63
4/27/21,204.36
4/28/21,204.46
4/29/21,207.38
5/2/21,207.26
5/3/21,211.28
5/4/21,211.61
5/5/21,212.41
5/6/21,213
5/9/21,214.71
5/10/21,214.03
5/11/21,209.24
5/12/21,202.96
5/13/21,208.61
5/16/21,211.16
5/17/21,210.02
5/18/21,206.43
5/19/21,219.01
5/20/21,221.79
5/23/21,225.09
5/24/21,225.41
5/25/21,225.3
5/26/21,227.11
5/27/21,227.37
5/30/21,226.92
5/31/21,226.92
6/1/21,227.27
6/2/21,228.38
6/3/21,229.18
6/6/21,231.34
6/7/21,230.89
6/8/21,235.1
6/9/21,231.94
6/10/21,231.66
6/13/21,232.94
6/14/21,233.07
6/15/21,232.57
6/16/21,231.26
6/17/21,231.22
6/20/21,230.53
6/21/21,233.77
6/22/21,237.21
6/23/21,237.31
6/24/21,239.84
